File Name,Date Modified,Date Created,Date Last Opened,Kind,Size,Files,Path,Parent Folder,Location
Template.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Template.ts,http,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http
Url.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,18 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Url.ts,http,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http
UrlParams.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,23 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/UrlParams.ts,http,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http
index.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,2 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/index.ts,http,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http
Multipasta,2026-09-06 17:28:08 +0000,2026-09-06 17:28:07 +0000,,Folder,4 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta,http,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta
HeadersParser.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,114 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta/HeadersParser.ts,Multipasta,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta
Node.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,105 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta/Node.ts,Multipasta,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta
Search.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,107 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta/Search.ts,Multipasta,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta
Web.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,104 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta/Web.ts,Multipasta,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/Multipasta
internal,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Folder,1 byte,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/internal,http,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/internal
preResponseHandler.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,688 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/internal/preResponseHandler.ts,internal,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/http/internal
httpapi,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Folder,15 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi,unstable,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApi.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,11 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApi.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiBuilder.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,30 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiBuilder.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiClient.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,30 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiClient.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiEndpoint.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,39 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiEndpoint.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiError.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,15 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiError.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiGroup.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,13 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiGroup.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiMiddleware.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,17 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiMiddleware.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiScalar.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiScalar.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiSchema.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,14 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiSchema.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiSecurity.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiSecurity.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiSwagger.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiSwagger.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
HttpApiTest.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,5 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/HttpApiTest.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
OpenApi.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,29 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/OpenApi.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
index.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/index.ts,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi
internal,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Folder,3 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/internal,httpapi,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/internal
html.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,475 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/internal/html.ts,internal,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/internal
httpApiScalar.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,"3,2 MB",1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/internal/httpApiScalar.ts,internal,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/internal
httpApiSwagger.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,2 MB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/internal/httpApiSwagger.ts,internal,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/httpapi/internal
observability,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Folder,10 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability,unstable,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
Otlp.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,7 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/Otlp.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
OtlpExporter.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,6 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/OtlpExporter.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
OtlpLogger.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,10 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/OtlpLogger.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
OtlpMetrics.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,28 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/OtlpMetrics.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
OtlpResource.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/OtlpResource.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
OtlpSerialization.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/OtlpSerialization.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
OtlpTracer.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,12 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/OtlpTracer.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
PrometheusMetrics.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,15 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/PrometheusMetrics.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
index.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,677 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/index.ts,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability
internal,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Folder,2 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/internal,observability,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/internal
otlpProtobuf.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,22 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/internal/otlpProtobuf.ts,internal,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/internal
protobuf.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,6 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/internal/protobuf.ts,internal,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/observability/internal
persistence,2026-09-06 17:28:08 +0000,2026-09-06 17:28:07 +0000,,Folder,8 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence,unstable,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
KeyValueStore.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,27 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence/KeyValueStore.ts,persistence,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
Persistable.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence/Persistable.ts,persistence,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
PersistedCache.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,5 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence/PersistedCache.ts,persistence,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
PersistedQueue.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,38 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence/PersistedQueue.ts,persistence,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
Persistence.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,38 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence/Persistence.ts,persistence,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
RateLimiter.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,23 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence/RateLimiter.ts,persistence,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
Redis.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,6 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence/Redis.ts,persistence,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
index.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,598 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence/index.ts,persistence,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/persistence
process,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Folder,3 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/process,unstable,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/process
ChildProcess.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,40 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/process/ChildProcess.ts,process,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/process
ChildProcessSpawner.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,10 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/process/ChildProcessSpawner.ts,process,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/process
index.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,247 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/process/index.ts,process,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/process
reactivity,2026-09-06 17:28:08 +0000,2026-09-06 17:28:07 +0000,,Folder,9 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity,unstable,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
AsyncResult.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,41 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/AsyncResult.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
Atom.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,104 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/Atom.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
AtomHttpApi.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,13 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/AtomHttpApi.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
AtomRef.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,10 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/AtomRef.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
AtomRegistry.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,38 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/AtomRegistry.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
AtomRpc.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,10 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/AtomRpc.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
Hydration.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,6 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/Hydration.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
Reactivity.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,14 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/Reactivity.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
index.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,633 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity/index.ts,reactivity,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/reactivity
rpc,2026-09-06 17:28:08 +0000,2026-09-06 17:28:07 +0000,,Folder,13 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc,unstable,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
Rpc.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,34 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/Rpc.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
RpcClient.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,46 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/RpcClient.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
RpcClientError.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/RpcClientError.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
RpcGroup.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,13 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/RpcGroup.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
RpcMessage.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,10 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/RpcMessage.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
RpcMiddleware.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,11 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/RpcMiddleware.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
RpcSchema.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,4 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/RpcSchema.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
RpcSerialization.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,17 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/RpcSerialization.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
RpcServer.ts,2026-09-06 17:28:08 +0000,2026-09-06 17:28:08 +0000,,Mpeg-2 Transport Stream,50 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc/RpcServer.ts,rpc,/Users/pq/aikagan-web/.opencode/node_modules/effect/src/unstable/rpc
